image_id,gt_text,pred_text,gt_len,pred_text_len,is_correct,pred_len_from_head
3600,豫长泰集98周口YUCHANGTAIJIZHOUKOU,豫长泰集98周口YUCHANGTAIJIZHOUKOU,27,27,True,26
3601,豫风顺1178YUFENGSHUN,豫风顺1178YUFENGSHUN,17,17,True,17
3602,豫风顺6118YUFENGSHUN,风顺6118FENGSHUN,17,14,False,14
3603,豫风顺6616周口港,豫风顺6616周口港YUFENGSHUNZHOUKOUGANG,10,31,False,10
3604,豫风顺8618YUFENGSHUN,豫风顺8618YUFENGSHUN,17,17,True,17
3605,赣上饶货2080GANSHANGRAOHUO,赣上饶货2080GANSHANGRAOHUO,22,22,True,22
3606,赣上饶货2090GANSHANGRAOHUO,赣上饶货2090GANSHANGRAOHUO,22,22,True,22
3607,赣吉安货1526GANJIANHUO,浙德清货1526ZHEDEQINGHUO,18,20,False,22
3608,赣吉安货3171GANJIANHUO,赣吉安货3171GANJIANHUO,18,18,True,17
3609,赣吉安货4339GANJIANHUO,赣吉安货4339GANJIANHUO,18,18,True,18
3610,赣吉安货5318GANJIANHUO,赣吉安货5318GANJIANHUO,18,18,True,18
3611,赣玉茗6,赣玉茗6,4,4,True,4
3612,超越168CHAOYUE,超越168CHAOYUE,12,12,True,12
3613,越舟集003YUEZHOUJI,越舟集003YUEZHOUJI,15,15,True,15
3614,越舟集003YUEZHOUJI,越舟集003YUEZHOUJI,15,15,True,15
3615,轮祥09LUNXIANG,轮祥09LUNXIANG,12,12,True,12
3616,轮祥09LUNXIANG,轮祥09LUNXIANG,12,12,True,12
3617,轮祥8328LUNXIANG,轮祥8328LUNXIANG,14,14,True,14
3618,运得集002,运得集002,6,6,True,6
3619,运得集003YUNDEJI,运得集003YUNDEJI,13,13,True,16
3620,远东001YUANDONG,远东001YUANDONG,13,13,True,13
3621,远东166亳州港,远东166亳州港,8,8,True,9
3622,远东288YUANDONG,远东288YUANDONG,13,13,True,13
3623,远东1888亳州港,远东1888亳州港,9,9,True,8
3624,远东8899YUANDONG,远东8899YUANDONG,14,14,True,14
3625,远东9966YUANDONG,远东9966YUANDONG,14,14,True,14
3626,远东9966YUANDONG,远东9966YUANDONG,14,14,True,14
3627,远东9966亳州YUANDONG,远东9966亳州YUANDONG,16,16,True,16
3628,远东货118YUANDONGHUO,远东货118YUANDONGHUO,17,17,True,18
3629,远东货1688YUANDONGHUO,远东货1688YUANDONGHUO,18,18,True,18
3630,远东货1688YUANDONGHUO,远东货1688YUANDONGHUO,18,18,True,18
3631,远成0959YUANCHENG,远成0959YUANCHENG,15,15,True,15
3632,远成0959YUANCHENG,远成0959YUANCHENG,15,15,True,15
3633,远洋89YUANYANG,远洋89YUANYANG,12,12,True,12
3634,远洋1708YUANYANG,远洋1708YUANYANG,14,14,True,14
3635,远航666号YUANHANG,远航666YUANHANG,14,13,False,13
3636,远航1689YUANHANG,远航1689YUANHANG,14,14,True,14
3637,远顺1918蚌埠港YUANSHUNBENGBUGANG,远顺1918蚌埠港YUANSHUNBENGBUGANG,27,27,True,27
3638,远顺6688蚌埠港YUANSHUNBENGBUGANG,远顺6688蚌埠港YUANSHUNBENGBUGANG,27,27,True,27
3639,通发机3007TONGFAJI,通发机3007TONGFAJI,15,15,True,15
3640,通海油99TONGHAIYOU,通海油99TONGHAIYOU,15,15,True,15
3641,通海油99TONGHAIYOU,通海油99TONGHAIYOU,15,15,True,15
3642,通达667TONGDA,顺达668SHUNDA,11,11,False,5
3643,通达2688TONGDA,通达2688TONGDA,12,12,True,12
3644,通达机0089TONGDAJI,通达机0089TONGDAJI,15,15,True,15
3645,通达机658南通TONGDAJINANTONG,通达机658南通TONGDAJINANTONG,23,23,True,23
3646,通达机2988TONGDAJI,通达机2988TONGDAJI,15,15,True,15
3647,通达机5588TONGDAJI,通达机5588TONGDAJI,15,15,True,15
3648,通达机9899南通TONGDAJINANTONG,通达机9899南通TONGDAJINANTONG,24,24,True,24
3649,邮安3YOUAN,邮安3YOUAN,8,8,True,8
3650,邮安3YOUAN,邮安3YOUAN,8,8,True,8
3651,邮川108YOUCHUAN,邮川108YOUCHUAN,13,13,True,13
3652,邮川机997YOUCHUANJI,邮川机997YOUCHUANJI,16,16,True,16
3653,邮甸机358扬州,邮甸机358扬州,8,8,True,8
3654,郎溪货6618宣城,郎溪货6618宣城,9,9,True,9
3655,鄂州货0618EZHOUHUO,鄂州货0618EZHOUHUO,15,15,True,15
3656,金旺158JINWANG,皖金旺158WANJINWANG,12,16,False,14
3657,金旺1777亳州港,金旺1777亳州港,9,9,True,9
3658,金旺1777亳州港,豫吉祥1777周口港YUJIXIANGZHOUKOUGANG,9,30,False,33
3659,金旺1777亳州港,金旺1777亳州港,9,9,True,9
3660,金沙机728JINSHAJI,金沙机728JINSHAJI,14,14,True,15
3661,金海111JINHAI,金海111JINHAI,11,11,True,11
3662,金海269JINHAI,金海269JINHAI,11,11,True,11
3663,金海269JINHAI,金海269JINHAI,11,11,True,11
3664,金海679JINHAI,金海679JINHAI,11,11,True,11
3665,金海2000JINHAI,金海2000JINHAI,12,12,True,12
3666,金海2000蚌埠港,金海2000蚌埠港JINHAIBENGBUGANG,9,25,False,25
3667,金渚828JINZHU,金渚828JINZHU,11,11,True,12
3668,金渚5888JINZHU,金渚5888JINZHU,12,12,True,12
3669,金牛618JINNIU,金牛618JINNIU,11,11,True,11
3670,金舵188JINDUO,金舵188JINDUO,11,11,True,11
3671,金舵1588JINDUO,金舵1588JINDUO,12,12,True,13
3672,金舵1588JINDUO,金舵1588JINDUO,12,12,True,12
3673,金通达2JINTONGDA,金通达2JINTONGDA,13,13,True,13
3674,金通达1188JINTONGDA,金通达1188JINTONGDA,16,16,True,17
3675,金通达1188蚌埠港,金通达1188蚌埠港,10,10,True,10
3676,金锚898JINMAO,金锚898JINMAO,11,11,True,11
3677,金锚998JINMAO,金锚998JINMAO,11,11,True,11
3678,金锚998JINMAO,金锚998JINMAO,11,11,True,11
3679,金顺668扬州港,金顺668扬州港,8,8,True,8
3680,金顺航01590泰州港,金顺航01590泰州港JINSHUNHANGTAIZHOUGANG,11,33,False,31
3681,金顺航8188泰州JINSHUNHANGTAIZHOU,皖航泰2688泰州WANHANGTAIZHOU,27,23,False,28
3682,鑫盛898XINSHENG,鑫盛898XINSHENG,13,13,True,13
3683,鑫盛898XINSHENG,鑫盛898XINSHENG,13,13,True,13
3684,鑫盛达898XINSHENGDA,鑫盛达898XINSHENGDA,16,16,True,16
3685,鑫锐达008XINRUIDA,鑫锐达008XINRUIDA,14,14,True,14
3686,鑫锐达099XINRUIDA,鑫锐达099XINRUIDA,14,14,True,14
3687,鑫隆货818XINLONGHUO,鑫隆货818XINLONGHUO,16,16,True,19
3688,鑫隆货818XINLONGHUO,鑫隆货812XINLONGHUO,16,16,False,7
3689,鑫雅518XINYA,鑫雅518XINYA,10,10,True,10
3690,钓台66DIAOTAI,钓台66DIAOTAI,11,11,True,11
3691,铭鑫拖002002苏州MINGXINTUOSUZHOU,铭鑫拖002002苏州MINGXINTUOSUZHOU,27,27,True,27
3692,银河机98908YINHEJI,银河机98908YINHEJI,15,15,True,15
3693,锦涵号阜阳港,锦涵号阜阳港,6,6,True,3
3694,锦程888JINCHENG,锦程888JINCHENG,13,13,True,13
3695,锦程888JINCHENG,锦程888JINCHENG,13,13,True,13
3696,锦运666JINYUN,锦运666JINYUN,11,11,True,11
3697,镇江江淮068镇江港,镇江江淮068镇江港,10,10,True,10
3698,长生机1788常州港CHANGSHENGJICHANGZHOUGANG,长生机1788常州港CHANGSHENGJICHANGZHOUG,35,32,False,32
3699,长生机2688CHANGSHENGJI,长生机2688CHANGSHENGJI,19,19,True,19
3700,闽航88,闽航88,4,4,True,4
3701,闽航88MINHANG,闽航88MINHANG,11,11,True,11
3702,阜宁机07170FUNINGJI,阜宁机07170FUNINGJI,16,16,True,19
3703,雨蒙88YUMENG,雨蒙88YUMENG,10,10,True,10
3704,雨蒙88YUMENG,雨蒙88YUMENG,10,10,True,10
3705,雨蒙88YUMENG,雨蒙88YUMENG,10,10,True,10
3706,靖联机518JINGLIANJI,靖联机518,16,6,False,13
3707,靖金机6999JINGJINJI,靖金机6999JINGJINJI,16,16,True,16
3708,顺发268SHUNFA,顺发268SHUNFA,11,11,True,12
3709,顺发668SHUNFA,顺发668SHUNFA,11,11,True,11
3710,顺发668SHUNFA,顺发668SHUNFA,11,11,True,11
3711,顺发6688SHUNFA,顺发6688SHUNFA,12,12,True,12
3712,顺昌0066SHUNCHANG,顺昌0066SHUNCHANG,15,15,True,18
3713,顺祥66SHUNXIANG,顺祥66SHUNXIANG,13,13,True,13
3714,顺祥199SHUNXIANG,顺祥189SHUNXIANG,14,14,False,14
3715,顺祥199SHUNXIANG,顺祥199SHUNXIANG,14,14,True,15
3716,顺祥1168SHUNXIANG,顺祥1169SHUNXIANG,15,15,False,15
3717,顺祥6838SHUNXIANG,顺祥6838SHUNXIANG,15,15,True,15
3718,顺航8818SHUNHANG,顺航8818SHUNHANG,14,14,True,14
3719,顺航机9898SHUNHANGJI,顺航机9898SHUNHANGJI,17,17,True,17
3720,顺达95阜阳SHUNDAFUYANG,顺达959阜阳SHUNDAFUYANG,18,19,False,22
3721,顺达988SHUNDA,顺达988SHUNDA,11,11,True,11
3722,顺达988SHUNDA,顺达988SHUNDA,11,11,True,11
3723,顺通集002SHUNTONGJI,顺通集002SHUNTONGJI,16,16,True,16
3724,颍航368YINGHANG,颍航368YINGHANG,13,13,True,13
3725,颍航619阜阳港YINGHANGFUYANGGANG,颍航619阜阳港YINGHANGFUYANG,26,22,False,26
3726,驰源988CHIYUAN,驰源988CHIYUAN,12,12,True,12
3727,骏峰001JUNFENG,骏峰001JUNFENG,12,12,True,12
3728,高淳机5069GAOCHUNJI,高淳机5069GAOCHUNJI,16,16,True,16
3729,鲁枣庄货0632,鲁枣庄货0632,8,8,True,8
3730,鲁枣庄货0659LUZAOZHUANGHUO,鲁枣庄货0659LUZAOZHUANGHUO,22,22,True,22
3731,鲁枣庄货0737LUZAOZHUANGHUO,鲁枣庄货0737LUZAOZHUANGHUO,22,22,True,22
3732,鲁枣庄货0738LUZAOZHUANGHUO,鲁枣庄货0738LUZAOZHUANGHUO,22,22,True,22
3733,鲁枣庄货1278LUZAOZHUANGHUO,鲁枣庄货1278LUZAOZHUANGHUO,22,22,True,22
3734,鲁枣庄货1569LUZAOZHUANGHUO,鲁枣庄货1569LUZAOZHUANGHUO,22,22,True,22
3735,鲁枣庄货1589LUZAOZHUANGHUO,鲁枣庄货1589LUZAOZHUANGHUO,22,22,True,22
3736,鲁枣庄货2266LUZAOZHUANGHUO,鲁枣庄货2266LUZAOZHUANGHUO,22,22,True,22
3737,鲁泰安货0163LUTAIANHUO,鲁泰安货0613LUTAIANHUO,18,18,False,18
3738,鲁泰安货0226LUTAIANHUO,苏盐货32326SUYANHUO,18,16,False,16
3739,鲁泰安货0260LUTAIANHUO,鲁泰安货0260LUTAIANHUO,18,18,True,18
3740,鲁济宁货1356LUJININGHUO,鲁济宁货1356LUJININGHUO,19,19,True,19
3741,鲁济宁货1559LUJININGHUO,鲁济宁货1559LUJININGHUO,19,19,True,19
3742,鲁济宁货1967济宁港LUJININGHUOJININGGANG,鲁济宁货1967济宁港LUJININGHUOJININGGANG,32,32,True,32
3743,鲁济宁货2021LUJININGHUO,鲁济宁货2021LUJININGHUO,19,19,True,19
3744,鲁济宁货2021济宁港LUJININGHUOJININGGANG,鲁济宁货2021济宁港LUJININGHUOJININGGANG,32,32,True,32
3745,鲁济宁货2270LUJININGHUO,鲁济宁货2270LUJININGHUO,19,19,True,8
3746,鲁济宁货2277LUJININGHUO,鲁济宁货2277LUJININGHUO,19,19,True,19
3747,鲁济宁货2657,鲁济宁货2657,8,8,True,8
3748,鲁济宁货2776LUJININGHUO,鲁济宁货2776LUJININGHUO,19,19,True,19
3749,鲁济宁货3006LUJININGHUO,鲁济宁货3006LUJININGHUO,19,19,True,19
3750,鲁济宁货3053LUJININGHUO,鲁济宁货3053LUJININGHUO,19,19,True,19
3751,鲁济宁货3128LUJININGHUO,鲁济宁货3128LUJININGHUO,19,19,True,19
3752,鲁济宁货3335LUJININGHUO,鲁济宁货3335LUJININGHUO,19,19,True,19
3753,鲁济宁货3355LUJININGHUO,鲁济宁货3355LUJININGHUO,19,19,True,19
3754,鲁济宁货3988LUJININGHUO,鲁济宁货3988LUJININGHUO,19,19,True,19
3755,鲁济宁货4966,鲁济宁货4966,8,8,True,8
3756,鲁济宁货4966LUJININGHUO,鲁济宁货4966LUJININGHUO,19,19,True,19
3757,鲁济宁货5021LUJININGHUO,鲁济宁货5021LUJININGHUO,19,19,True,19
3758,鲁济宁货5111,鲁济宁货5111,8,8,True,8
3759,鲁济宁货5359,鲁济宁货5359,8,8,True,8
3760,鲁济宁货5359LUJININGHUO,鲁济宁货5335LUJININGHUO,19,19,False,19
3761,鲁济宁货5359LUJININGHUO,鲁济宁货5359LUJININGHUO,19,19,True,19
3762,鲁济宁货5365LUJININGHUO,鲁济宁货5365LUJININGHUO,19,19,True,19
3763,鲁济宁货5499LUJININGHUO,鲁济宁货5499LUJININGHUO,19,19,True,19
3764,鲁济宁货5868LUJININGHUO,鲁济宁货5868LUJININGHUO,19,19,True,19
3765,鲁济宁货6026LUJININGHUO,鲁济宁货6026LUJININGHUO,19,19,True,19
3766,鲁济宁货6165,鲁济宁货6165,8,8,True,8
3767,鲁菏泽货1001,鲁菏泽货0011菏泽港,8,11,False,21
3768,鲁菏泽货1434LUHEZEHUO,鲁菏泽货1434LUHEZEHUO,17,17,True,17
3769,鹏远18PENGYUAN,鹏远18PENGYUAN,12,12,True,12
3770,鹏鑫009PENGXIN,鹏鑫009PENGXIN,12,12,True,12
3771,鹏鑫009PENGXIN,鹏鑫009PENGXIN,12,12,True,12
3772,鹏鑫货666PENGXINHUO,鹏鑫货666PENGXINHUO,16,16,True,16
3773,鼎达集68DINGDAJI,鼎达集68DINGDAJI,13,13,True,13
3774,鼎达集88,鼎达集88,5,5,True,5
3775,鼎达集98DINGDAJI,鼎达集98DINGDAJI,13,13,True,13
3776,齐盛229QISHENG,齐盛229QISHENG,12,12,True,13
3777,龙川388LONGCHUAN,龙川388LONGCHUAN,14,14,True,14
3778,龙川388LONGCHUAN,龙川388LONGCHUAN,14,14,True,14
3779,龙川388LONGCHUAN,龙川388LONGCHUAN,14,14,True,14
3780,龙川388LONGCHUAN,龙川388LONGCHUAN,14,14,True,14
3781,龙川388LONGCHUAN,龙川388LONGCHUAN,14,14,True,14
3782,龙川388LONGCHUAN,龙川388LONGCHUAN,14,14,True,14
3783,龙川货66扬州港LONGCHUANHUOYANGZHOUGANG,龙川货66扬州港LONGCHUANHUOYANGZHOUGANG,32,32,True,32
3784,龙川货1898LONGCHUANHUO,龙川货1898LONGCHUANHUO,19,19,True,18
3785,龙祥运999LONGXIANGYUN,龙祥运999LONGXIANGYUN,18,18,True,18
3786,龙祥运999LONGXIANGYUN,龙祥运999LONGXIANGYUN,18,18,True,18
3787,龙胜6579LONGSHENG,龙胜678LONGSHENG,15,14,False,6
3788,龙腾588扬州,龙腾588扬州LONGTENGYANGZHOU,7,23,False,23
3789,龙藤588扬州LONGTENGYANGZHOU,龙藤588扬州LONGTENGYANGZHOU,23,23,True,23
3790,龙藤油8,龙藤油8,4,4,True,4
3791,龙阳9LONGYANG,龙阳9LONGYANG,11,11,True,13
3792,皖阜南货0846,皖阜南货0846,8,8,True,19
3793,豫周颍港1888,豫周颍港1888,8,8,True,8
3794,亳州1588BOZHOU,合肥武运1588HEFEIWUYUN,12,18,False,16
3795,兴陶机7628,兴陶机7628,7,7,True,7
3796,嘉集010,嘉集010,5,5,True,5
3797,振兴机1288,振兴机1288,7,7,True,7
3798,浙上虞货0505,浙上虞货0505,8,8,True,8
3799,浙上虞货0517,浙上虞货0517,8,8,True,8
3800,浙上虞货0518,浙上虞货0518,8,8,True,8
3801,浙上虞货0530,浙上虞货0530,8,8,True,8
3802,浙上虞货0566,浙上虞货0566,8,8,True,8
3803,浙上虞货0566,浙上虞货0566,8,8,True,8
3804,浙上虞货0566,浙上虞货0566,8,8,True,8
3805,浙上虞货0569,浙萧山货25019,8,9,False,9
3806,浙上虞货0585,浙上虞货0585,8,8,True,8
3807,浙上虞货0587,浙上虞货0587,8,8,True,8
3808,浙上虞货0600,浙上虞货0600,8,8,True,8
3809,浙上虞货0626,浙上虞货0626,8,8,True,8
3810,浙上虞货0688,浙上虞货0688,8,8,True,8
3811,浙上虞货0688,皖临泉货0686,8,8,False,8
3812,浙上虞货0707ZHESHANGYUHUO,浙上虞货0717ZHESHANGYUHUO,21,21,False,21
3813,浙临安货00138,浙临安货00138,9,9,True,9
3814,浙临安货00169,浙临安货00169,9,9,True,9
3815,浙余姚货001,浙余姚货001,7,7,True,7
3816,浙余姚货001,浙余姚货001,7,7,True,7
3817,浙余杭货02276,浙钱江货00376,9,9,False,9
3818,浙富阳货00751,浙富阳货00751,9,9,True,9
3819,浙富阳货00757,浙富阳货00757,9,9,True,9
3820,浙富阳货00883ZHEFUYANGHUO,浙富阳货00883,21,9,False,9
3821,浙富阳货00897,浙富阳货00897,9,9,True,9
3822,浙富阳货00898,浙富阳货00781,9,9,False,9
3823,浙富阳货00938,浙萧山货23933ZHEXIAOSHANHUO,9,23,False,23
3824,浙嵊州货0383,浙嵊州货0383,8,8,True,8
3825,浙平湖货01982ZHEPINGHUHUO,浙平湖货01982ZHEPINGHUHUO,21,21,True,21
3826,浙杭州货00686,浙杭州货00686,9,9,True,9
3827,浙绍兴货0005,浙绍兴货0005,8,8,True,8
3828,浙绍兴货0529,浙绍兴货0529,8,8,True,8
3829,浙绍兴货0668,浙绍兴货0668,8,8,True,8
3830,浙绍兴货0676,浙绍兴货0676,8,8,True,8
3831,浙绍兴货0677,浙绍兴货0677,8,8,True,8
3832,浙绍运6-27,浙绍运6-27,7,7,True,7
3833,浙萧山货10010ZHEXIAOSHANHUO,浙萧山货10010ZHEXIAOSHANHUO,23,23,True,24
3834,浙萧山货10020,浙萧山货10020,9,9,True,9
3835,浙萧山货13133,浙萧山货13133,9,9,True,9
3836,浙萧山货13133,浙萧山货13133,9,9,True,9
3837,浙萧山货13183,浙萧山货13183,9,9,True,9
3838,浙萧山货13183,浙萧山货13183,9,9,True,9
3839,浙萧山货23550,浙萧山货23550,9,9,True,9
3840,浙萧山货23656,浙萧山货23656,9,9,True,9
3841,浙萧山货23656,浙萧山货23656,9,9,True,9
3842,浙萧山货23663,浙萧山货23683,9,9,False,9
3843,浙萧山货23671,浙萧山货23671,9,9,True,9
3844,浙萧山货23678,浙萧山货23678,9,9,True,9
3845,浙萧山货23685,浙萧山货23685,9,9,True,9
3846,浙萧山货23688,浙萧山货23688,9,9,True,9
3847,浙萧山货23688,浙萧山货23688,9,9,True,9
3848,浙萧山货23688杭州港,浙萧山货23688杭州港,12,12,True,12
3849,浙萧山货23708,浙萧山货23708,9,9,True,9
3850,浙萧山货23728,浙萧山货23728,9,9,True,9
3851,浙萧山货23736,浙萧山货23736,9,9,True,9
3852,浙萧山货23756,浙萧山货23756,9,9,True,9
3853,浙萧山货23801,浙萧山货23801,9,9,True,9
3854,浙萧山货23809,浙萧山货23809,9,9,True,9
3855,浙萧山货23813,浙萧山货23813,9,9,True,9
3856,浙萧山货23829,浙萧山货23809,9,9,False,9
3857,浙萧山货23870,浙萧山货23870,9,9,True,9
3858,浙萧山货23891,浙萧山货23891,9,9,True,9
3859,浙萧山货23899,浙萧山货23899,9,9,True,9
3860,浙萧山货23928,浙萧山货23928,9,9,True,9
3861,浙萧山货23981,浙萧山货23988,9,9,False,9
3862,浙萧山货23988,浙萧山货23988,9,9,True,9
3863,浙萧山货23988,浙萧山货23988,9,9,True,9
3864,浙萧山货23992,浙萧山货23992,9,9,True,9
3865,浙萧山货23992ZHEXIAOSHANHUO,浙萧山货23992ZHEXIAOSHANHUO,23,23,True,23
3866,浙萧山货23995,浙萧山货23995,9,9,True,9
3867,浙萧山货23996,浙萧山货23996,9,9,True,9
3868,浙萧山货25005,浙萧山货25005,9,9,True,9
3869,浙萧山货25007,浙萧山货25007,9,9,True,9
3870,浙萧山货25050,浙萧山货25060,9,9,False,9
3871,浙萧山货25060,浙萧山货25060,9,9,True,9
3872,浙萧山货25060,浙萧山货25060,9,9,True,9
3873,浙萧山货25088,浙萧山货25088,9,9,True,9
3874,浙萧山货25115,浙萧山货25115,9,9,True,9
3875,浙萧山货25133,浙萧山货25133,9,9,True,9
3876,浙萧山货25158,浙萧山货23989,9,9,False,20
3877,浙衢州货00009,浙嵊州货0383,9,8,False,8
3878,浙衢州货00009,浙杭州货00689,9,9,False,9
3879,浙诸暨货0058,浙诸暨货0058,8,8,True,8
3880,浙诸暨货0058,浙诸暨货0058,8,8,True,8
3881,浙诸暨货0068,浙诸暨货0068,8,8,True,8
3882,浙诸暨货0078,浙诸暨货0078,8,8,True,8
3883,浙诸暨货0078,浙诸暨货0078,8,8,True,8
3884,浙诸暨货0078,浙诸暨货0038,8,8,False,8
3885,浙诸暨货0108,浙诸暨货0108,8,8,True,8
3886,浙诸暨货0166ZHEZHUJIHUO,浙诸暨货0166ZHEZHUJIHUO,19,19,True,19
3887,浙诸暨货0166ZHEZHUJIHUO,浙诸暨货0166ZHEZHUJIHUO,19,19,True,19
3888,浙诸暨货0619,浙诸暨货0619,8,8,True,8
3889,浙诸暨货0708,浙诸暨货0708,8,8,True,8
3890,浙诸暨货0708,浙诸暨货0708,8,8,True,8
3891,浙诸暨货0708,浙诸暨货0708,8,8,True,8
3892,浙诸暨货0786,浙诸暨货0786,8,8,True,8
3893,浙诸暨货0815,浙诸暨货0815,8,8,True,8
3894,浙诸暨货0819,浙诸暨货0819,8,8,True,8
3895,浙诸暨货0829,浙诸暨货0829,8,8,True,8
3896,浙诸暨货0856,浙诸暨货1085,8,8,False,8
3897,浙诸暨货0856,浙诸暨货0958,8,8,False,8
3898,浙诸暨货0863,浙富阳货00786,8,9,False,8
3899,浙诸暨货0865,浙诸暨货0865,8,8,True,8
3900,浙诸暨货0878,浙诸暨货0868,8,8,False,8
3901,浙诸暨货0880,浙诸暨货0880,8,8,True,8
3902,浙诸暨货0882,浙诸暨货0882,8,8,True,8
3903,浙诸暨货0882,浙诸暨货0882,8,8,True,8
3904,浙诸暨货0883,浙诸暨货0838,8,8,False,8
3905,浙诸暨货0958,浙诸暨货0958,8,8,True,8
3906,浙诸暨货0958,浙诸暨货0958,8,8,True,8
3907,浙诸暨货0958,浙诸暨货0958,8,8,True,8
3908,浙诸暨货0958,浙诸暨货0958,8,8,True,8
3909,浙诸暨货1038,浙诸暨货1038,8,8,True,8
3910,浙诸暨货1038,浙诸暨货1038,8,8,True,8
3911,浙诸暨货1057,浙诸暨货1057,8,8,True,8
3912,浙诸暨货1116,浙诸暨货1116,8,8,True,8
3913,浙诸暨货1156,浙诸暨货1156,8,8,True,8
3914,浙诸暨货1170,浙诸暨货1170,8,8,True,8
3915,浙诸暨货1183,浙诸暨货1183,8,8,True,8
3916,浙诸暨货1183,浙诸暨货1183,8,8,True,8
3917,浙诸暨货1183,浙诸暨货1183,8,8,True,8
3918,浙诸暨货1185,浙诸暨货1185,8,8,True,8
3919,浙诸暨货1228,浙诸暨货1228,8,8,True,8
3920,浙诸暨货1257,浙诸暨货1217,8,8,False,8
3921,浙诸暨货1289,浙诸暨货1170,8,8,False,8
3922,浙诸暨货1289,皖合肥货2189,8,8,False,18
3923,浙诸暨货1289,浙诸暨货1289,8,8,True,8
3924,浙诸暨货1289ZHEZHUJIHUO,浙诸暨货1289ZHEZHUJIHUO,19,19,True,19
3925,浙诸暨货1289ZHEZHUJIHUO,浙诸暨货1289ZHEZHUJIHUO,19,19,True,19
3926,浙诸暨货1295,浙诸暨货1295,8,8,True,8
3927,浙越城货0318,浙越城货0318,8,8,True,8
3928,浙越城货0360,浙越城货0360,8,8,True,8
3929,浙越城货0606,浙越城货0606,8,8,True,8
3930,浙越城货0628,浙越城货0628,8,8,True,8
3931,浙越城货0658,浙越城货0658,8,8,True,8
3932,浙越城货0668,浙越城货0668,8,8,True,8
3933,浙越城货0668,浙越城货0668,8,8,True,8
3934,浙越城货0696,浙越城货0606,8,8,False,8
3935,浙越城货0858,浙越城货0658,8,8,False,8
3936,浙钱江货00560,浙钱江货00601,9,9,False,9
3937,浙钱江货00579,浙钱江货00578,9,9,False,9
3938,浙钱江货00591,浙钱江货00591,9,9,True,9
3939,浙钱江货35066,浙钱江货35066,9,9,True,9
3940,浙钱江货35092,浙钱江货35092,9,9,True,9
3941,浙长兴货3383,浙嘉兴货0383,8,8,False,8
3942,浙长兴货5317,浙长兴货5317,8,8,True,8
3943,浙长兴货5519,浙长兴货5519,8,8,True,8
3944,浙长兴货6639,浙长兴货6639,8,8,True,8
3945,浙长兴货6755,浙长兴货6735,8,8,False,8
3946,皖中海1908,皖中海1908,7,7,True,7
3947,皖临泉货0186,皖临泉货0186,8,8,True,8
3948,皖兴隆185WANXINGLONG,皖诚兴货158WANCHENGXINGHUO,17,22,False,18
3949,皖利辛货6699,皖民生6699,8,7,False,7
3950,皖宿州货1860,皖宿州货1860,8,8,True,8
3951,皖湾沚货3708WANZHIHUO,华泰1288HUATAI,17,12,False,14
3952,皖灵璧货1829,皖灵壁货1829,8,8,False,8
3953,皖蒙城货0169,皖蒙城货0169,8,8,True,8
3954,皖阜阳货1686WANFUYANGHUO,皖舒城618WANSHUCHENG,20,17,False,19
3955,皖龙528WANLONG,皖太运6789WANTAIYUN,12,16,False,12
3956,祥泰888,祥瑞888,5,5,False,5
3957,苏丰港货0699SUFENGGANGHUO,皖建国8号WANJIANGUOHAO,21,18,False,14
3958,苏无锡货16598SUWUXIHUO,苏无锡货18598SUWUXIHUO,18,18,False,18
3959,苏淮货16718,苏淮货16718,8,8,True,8
3960,苏盐城货098098,苏盐城货09809,10,9,False,10
3961,苏盐城货098098,苏盐城货098098,10,10,True,10
3962,苏盛货044,苏宿货644,6,6,False,6
3963,苏祥发货1899SUXIANGFAHUO,苏盐城货09899SUYANCHENGHUO,20,22,False,16
3964,荆航2038JINGHANG,新航机2888XINHANGJI,14,16,False,15
3965,豫周口2692,豫周口货2692,7,8,False,8
3966,轮祥698,轮祥698,5,5,True,5
3967,轮祥698,轮祥698,5,5,True,5
3968,长生机368CHANGSHENGJI,长生机368CHANGSHENGJI,18,18,True,18
3969,东运1619,东运1619,6,6,True,6
3970,兴盛源机2098,兴盛源20098,8,8,False,7
3971,合肥武运186HEFEIWUYUN,合肥武运186HEFEIWUYUN,17,17,True,17
3972,安航机6118ANHANGJI,安航机8116ANHANGJI,15,15,False,15
3973,杭州港HANGZHOUGANG,亳州港BOZHOUGANG,15,13,False,13
3974,浙嘉善货03886ZHEJIASHANHUO,浙嘉善货03886ZHEJIASHANHUO,22,22,True,22
3975,浙安吉货2320,浙安吉货2320,8,8,True,8
3976,浙萧山货23821,浙萧山货23821,9,9,True,9
3977,皖亳州货2198WANBOZHOUHUO,皖亳州货2198WANBOZHOUHUO,20,20,True,20
3978,皖明光货2168,皖明光货2168,8,8,True,8
