image_id,gt_text,pred_text,gt_len,pred_text_len,is_correct
3862,浙萧山货23988,浙萧山货23988,9,9,True
3863,浙萧山货23988,浙萧山货23988,9,9,True
3864,浙萧山货23992,浙萧山货23992,9,9,True
3865,浙萧山货23992ZHEXIAOSHANHUO,浙萧山货23992ZHEXIAOSHANHUO,23,23,True
3866,浙萧山货23995,浙萧山货23995,9,9,True
3867,浙萧山货23996,浙萧山货23996,9,9,True
3868,浙萧山货25005,浙萧山货25005,9,9,True
3869,浙萧山货25007,浙萧山货25007,9,9,True
3870,浙萧山货25050,浙萧山货23651,9,9,False
3871,浙萧山货25060,浙萧山货25060,9,9,True
3872,浙萧山货25060,浙萧山货25060,9,9,True
3873,浙萧山货25088,浙萧山货25088,9,9,True
3874,浙萧山货25115,浙萧山货25115,9,9,True
3875,浙萧山货25133,浙萧山货25133,9,9,True
3876,浙萧山货25158,浙萧山货23686,9,9,False
3877,浙衢州货00009,浙嵊州货0389,9,8,False
3878,浙衢州货00009,浙杭州货00609,9,9,False
3879,浙诸暨货0058,浙诸暨货0058,8,8,True
3880,浙诸暨货0058,浙诸暨货0058,8,8,True
3881,浙诸暨货0068,浙诸暨货0068,8,8,True
3882,浙诸暨货0078,浙诸暨货0078,8,8,True
3883,浙诸暨货0078,浙诸暨货0078,8,8,True
3884,浙诸暨货0078,浙诸暨货0078,8,8,True
3885,浙诸暨货0108,浙诸暨货0108,8,8,True
3886,浙诸暨货0166ZHEZHUJIHUO,浙诸暨货0166ZHEZHUJIHUO,19,19,True
3887,浙诸暨货0166ZHEZHUJIHUO,浙诸暨货0166ZHEZHUJIHUO,19,19,True
3888,浙诸暨货0619,浙诸暨货0619,8,8,True
3889,浙诸暨货0708,浙诸暨货0708,8,8,True
3890,浙诸暨货0708,浙诸暨货0708,8,8,True
3891,浙诸暨货0708,浙诸暨货0708,8,8,True
3892,浙诸暨货0786,浙诸暨货0786,8,8,True
3893,浙诸暨货0815,浙诸暨货0815,8,8,True
3894,浙诸暨货0819,浙诸暨货0819,8,8,True
3895,浙诸暨货0829,浙诸暨货0829,8,8,True
3896,浙诸暨货0856,浙诸暨货1095,8,8,False
3897,浙诸暨货0856,浙诸暨货0156,8,8,False
3898,浙诸暨货0863,浙富阳货00886,8,9,False
3899,浙诸暨货0865,浙诸暨货0865,8,8,True
3900,浙诸暨货0878,浙诸暨货0888,8,8,False
3901,浙诸暨货0880,浙诸暨货0880,8,8,True
3902,浙诸暨货0882,浙诸暨货0882,8,8,True
3903,浙诸暨货0882,浙诸暨货0882,8,8,True
3904,浙诸暨货0883,浙诸暨货0833,8,8,False
3905,浙诸暨货0958,浙诸暨货0958,8,8,True
3906,浙诸暨货0958,浙诸暨货0958,8,8,True
3907,浙诸暨货0958,浙诸暨货0958,8,8,True
3908,浙诸暨货0958,浙诸暨货0958,8,8,True
3909,浙诸暨货1038,浙诸暨货1038,8,8,True
3910,浙诸暨货1038,浙诸暨货1038,8,8,True
3911,浙诸暨货1057,浙诸暨货1057,8,8,True
3912,浙诸暨货1116,浙诸暨货1116,8,8,True
3913,浙诸暨货1156,浙诸暨货1156,8,8,True
3914,浙诸暨货1170,浙诸暨货1170,8,8,True
3915,浙诸暨货1183,浙诸暨货1183,8,8,True
3916,浙诸暨货1183,浙诸暨货1183,8,8,True
3917,浙诸暨货1183,浙诸暨货1183,8,8,True
3918,浙诸暨货1185,浙诸暨货1185,8,8,True
3919,浙诸暨货1228,浙富阳货00857,8,9,False
3920,浙诸暨货1257,浙诸暨货1217,8,8,False
3921,浙诸暨货1289,浙诸暨货1178,8,8,False
3922,浙诸暨货1289,苏连云港货1298SULIANYUNGANGHUO,8,25,False
3923,浙诸暨货1289,浙诸暨货1289,8,8,True
3924,浙诸暨货1289ZHEZHUJIHUO,浙诸暨货1289ZHEZHUJIHUO,19,19,True
3925,浙诸暨货1289ZHEZHUJIHUO,浙诸暨货1289ZHEZHUJIHUO,19,19,True
3926,浙诸暨货1295,浙诸暨货1295,8,8,True
3927,浙越城货0318,浙越城货0318,8,8,True
3928,浙越城货0360,浙越城货0360,8,8,True
3929,浙越城货0606,浙越城货0606,8,8,True
3930,浙越城货0628,浙绍兴货0628,8,8,False
3931,浙越城货0658,浙越城货0658,8,8,True
3932,浙越城货0668,浙越城货0658,8,8,False
3933,浙越城货0668,浙越城货0668,8,8,True
3934,浙越城货0696,浙越城货0606,8,8,False
3935,浙越城货0858,浙越城货0858,8,8,True
3936,浙钱江货00560,浙钱江货00601,9,9,False
3937,浙钱江货00579,浙钱江货00578,9,9,False
3938,浙钱江货00591,浙钱江货00591,9,9,True
3939,浙钱江货35066,浙钱江货35066,9,9,True
3940,浙钱江货35092,浙钱江货35092,9,9,True
3941,浙长兴货3383,浙长兴货3383,8,8,True
3942,浙长兴货5317,浙长兴货5317,8,8,True
3943,浙长兴货5519,浙长兴货5559,8,8,False
3944,浙长兴货6639,浙长兴货6639,8,8,True
3945,浙长兴货6755,浙长兴货3675,8,8,False
3946,皖中海1908,皖中海1908,7,7,True
3947,皖临泉货0186,皖临泉货0186,8,8,True
3948,皖兴隆185WANXINGLONG,皖兴隆185WANXINGLONG,17,17,True
3949,皖利辛货6699,豫昌盛6699,8,7,False
3950,皖宿州货1860,皖宿州货1860,8,8,True
3951,皖湾沚货3708WANZHIHUO,华泰0688HUATAI,17,12,False
3952,皖灵璧货1829,皖灵壁货1829,8,8,False
3953,皖蒙城货0169,皖蒙城货0169,8,8,True
3954,皖阜阳货1686WANFUYANGHUO,富阳8888FUYANG,20,12,False
3955,皖龙528WANLONG,皖龙528WANLONG,12,12,True
3956,祥泰888,祥瑞888,5,5,False
3957,苏丰港货0699SUFENGGANGHUO,翔海339XIANGHAI,21,13,False
3958,苏无锡货16598SUWUXIHUO,苏无锡货18598SUWUXIHUO,18,18,False
3959,苏淮货16718,苏淮货16718,8,8,True
3960,苏盐城货098098,苏盐城货09809,10,9,False
3961,苏盐城货098098,苏盐城货098098,10,10,True
3962,苏盛货044,苏宿货444,6,6,False
3963,苏祥发货1899SUXIANGFAHUO,苏盐城货09899SUYANCHENGHUO,20,22,False
3964,荆航2038JINGHANG,四航机2088SIHANGJI,14,15,False
3965,豫周口2692,豫周口2692,7,7,True
3966,轮祥698,轮祥698,5,5,True
3967,轮祥698,轮祥698,5,5,True
3968,长生机368CHANGSHENGJI,长生机368CHANGSHENGJI,18,18,True
3969,东运1619,东运1619,6,6,True
3970,兴盛源机2098,皖远顺2088,8,7,False
3971,合肥武运186HEFEIWUYUN,合肥武运186HEFEIWUYUN,17,17,True
3972,安航机6118ANHANGJI,安航机8116ANHANGJI,15,15,False
3973,杭州港HANGZHOUGANG,常州港CHANGZHOUGANG,15,16,False
3974,浙嘉善货03886ZHEJIASHANHUO,浙嘉善货03886ZHEJIASHANHUO,22,22,True
3975,浙安吉货2320,浙安吉货2320,8,8,True
3976,浙萧山货23821,浙萧山货23821,9,9,True
3977,皖亳州货2198WANBOZHOUHUO,皖亳州货2198WANBOZHOUHUO,20,20,True
3978,皖明光货2168,皖明光货2168,8,8,True
3979,皖耀达9188,皖耀达9188,7,7,True
3980,皖铜陵货2899,皖合肥货2899,8,8,False
3981,苏徐州货6836SUXUZHOUHUO,苏徐州货6836SUXUZHOUHUO,19,19,True
3982,苏盐货61896,苏盐货61896,8,8,True
3983,苏盐货83518,苏盐货83518,8,8,True
3984,豫周鑫港6688,豫周鑫港6688,8,8,True
3985,鄂黄冈货0589,鄂黄冈货0589,8,8,True
3986,鲁枣庄货1609,鲁枣庄货1609,8,8,True
3987,鲁济宁货3689,鲁济宁货3689,8,8,True
3988,鲁菏泽货1001,鲁菏泽货1001,8,8,True
3989,鼎达集99,鼎达集99,5,5,True
3990,万盛8,万盛8,3,3,True
3991,万达889,万达889,5,5,True
3992,万集66,万集62,4,4,False
3993,东运1619,东运1619,6,6,True
3994,中俊1号ZHONGJUNHAO,中俊1号ZHONGJUNHAO,15,15,True
3995,中海818,中盛818,5,5,False
3996,中港货25888,中港货25888,8,8,True
3997,中港货25888,中港货25888,8,8,True
3998,中驰001,中驰001,5,5,True
3999,丽月666,丽月666,5,5,True
4000,九舟同002,九舟同002,6,6,True
4001,九舟同002JIUZHOUTONG,九舟同002JIUZHOUTONG,17,17,True
4002,云伟668,云伟668,5,5,True
4003,亚鑫688YAXIN,亚鑫688YAXIN,10,10,True
4004,亳州,亳州,2,2,True
4005,亳州BOZHOU,亳州BOZHOU,8,8,True
4006,亳州港BOZHOUGANG,亳州港BOZHOUGANG,13,13,True
4007,佳祥鸿运158,佳祥鸿运158,7,7,True
4008,俞垛26,钓台26,4,4,False
4009,俞垛568,俞垛568,5,5,True
4010,俞垛1858,俞垛1858,6,6,True
4011,信城机3616,信诚机36,7,5,False
4012,元峰9号,元峰9号,4,4,True
4013,六安,六安,2,2,True
4014,六安LUAN,六安LUAN,6,6,True
4015,六安LUAN,六安LUAN,6,6,True
4016,六安LUAN,六安LUAN,6,6,True
4017,兴中油558,兴中油558,6,6,True
4018,兴中油558,兴中油558,6,6,True
4019,兴安太6858XINGANTAI,兴安太6858XINGANTAI,16,16,True
4020,兴安太8568,兴安太9568,7,7,False
4021,兴安太96888XINGANTAI,兴安太96888XINGANTAI,17,17,True
4022,兴机垛126,兴垛机126,6,6,False
4023,兴盛源机2098,兴盛源机2098,8,8,True
4024,兴盛源机2098,兴盛源机2098,8,8,True
4025,兴阳958XINGYANG,兴阳958XINGYANG,13,13,True
4026,兴陶机2828,兴陶机2828,7,7,True
4027,凯达998,凯达998,5,5,True
4028,利丰698LIFENG,利丰698LIFENG,11,11,True
4029,利君968LIJUN,利君968LIJUN,10,10,True
4030,北方货6666,赣上饶货0668,7,8,False
4031,华亚009,华亚009,5,5,True
4032,华林518,华林518,5,5,True
4033,华泰机699,华泰机699,6,6,True
4034,华翔989HUAXIANG,华翔989HUAXIANG,13,13,True
4035,华能机898HUANENGJI,华能机898HUANENGJI,15,15,True
4036,华轮01,华轮01,4,4,True
4037,华鑫1888HUAXIN,华鑫1888HUAXIN,12,12,True
4038,华鑫9688HUAXIN,华鑫9688HUAXIN,12,12,True
4039,华隆1688,华隆1988,6,6,False
4040,南通NANTONG,南通NANTONG,9,9,True
4041,合肥港,合肥港,3,3,True
4042,合肥港HEFEIGANG,合肥港HEFEIGANG,12,12,True
4043,合肥港HEFEIGANG,合肥港HEFEIGANG,12,12,True
4044,周口,周口,2,2,True
4045,周庄1777ZHOUZHUANG,周庄1777ZHOUZHUANG,16,16,True
4046,四喜168,四喜168,5,5,True
4047,四航777,四航777,5,5,True
4048,姑塘1699,姑塘1699,6,6,True
4049,姜马机2268,姜马机2268,7,7,True
4050,宇远119,宇远119,5,5,True
4051,安庆ANQING,安庆ANQING,8,8,True
4052,安庆港ANQINGGANG,安庆港ANQINGGANG,13,13,True
4053,安庆港ANQINGGANG,安庆港ANQINGGANG,13,13,True
4054,安航机6618ANHANGJI,安航机6618ANHANGJI,15,15,True
4055,安航机6618ANHANGJI,安航机6618ANHANGJI,15,15,True
4056,安航机9018ANHANGJI,安航机9018ANHANGJI,15,15,True
4057,安航机9018ANHANGJI,安航机9018ANHANGJI,15,15,True
4058,安顺9号,安顺9号,4,4,True
4059,安顺9号,安顺9号,4,4,True
4060,宏源机700,宏源机700,6,6,True
4061,宏源机700,宏源机700,6,6,True
4062,宏远2218,宏远2218,6,6,True
4063,宣城XUANCHENG,宣城XUANCHENG,11,11,True
4064,宣城港XUANCHENGGANG,盐城港YANCHENGGANG,16,15,False
4065,家豪1688,家豪1688,6,6,True
4066,家豪1688,宇豪168,6,5,False
4067,宿州港SUZHOUGANG,宿州港SUZHOUGANG,13,13,True
4068,宿迁SUQIAN,宿迁SUQIAN,8,8,True
4069,宿迁港,宿迁港,3,3,True
4070,宿迁港SUQIANGANG,宿迁港SUQIANGANG,13,13,True
4071,平安达008,平安达008,6,6,True
4072,建国8888,建国888,6,5,False
4073,徐州XUZHOU,徐州XUZHOU,8,8,True
4074,徐州港XUZHOUGANG,徐州港XUZHOUGANG,13,13,True
4075,徐州港XUZHOUGANG,徐州港XUZHOUGANG,13,13,True
4076,徐州港XUZHOUGANG,徐州港XUZHOUGANG,13,13,True
4077,徐货9218,徐货9218,6,6,True
4078,徐货9470,徐货9470,6,6,True
4079,徐货9963,徐货9963,6,6,True
4080,徐运99999XUYUN,徐运99999XUYUN,12,12,True
4081,志远08,志远08,4,4,True
4082,忠义1988,中航1988ZHONGHANG,6,15,False
4083,扬州YANGZHOU,扬州,10,2,False
4084,扬州YANGZHOU,扬州YANGZHOU,10,10,True
4085,扬州YANGZHOU,扬州YANGZHOU,10,10,True
4086,扬州港YANGZHOUGANG,扬州港YANGZHOUGANG,15,15,True
4087,振航138,振航138,5,5,True
4088,新梅集01,新梅集01,5,5,True
4089,新梅集02XINMEIJI,新梅集02XINMEIJI,13,13,True
4090,新梅集08XINMEIJI,新梅集08XINMEIJI,13,13,True
4091,旭欣168XUXIN,旭欣168XUXIN,10,10,True
4092,明阳1686MINGYANG,明阳1686MINGYANG,14,14,True
4093,昭东机5088,昭东机5088,7,7,True
4094,晶超1819,晶超1819JINGCHAO,6,14,False
4095,朗润009,朗润009,5,5,True
4096,朗润039,朗润009,5,5,False
4097,杭州HANGZHOU,杭州HANGZHOU,10,10,True
4098,杭州HANGZHOU,杭州HANGZHOU,10,10,True
4099,杭州港,杭州港,3,3,True
4100,杭州港,杭州港,3,3,True
4101,杭州港,杭州港,3,3,True
4102,杭州港,杭州港,3,3,True
4103,杭州港,杭州港,3,3,True
4104,杭州港,杭州港,3,3,True
4105,杭州港,杭州港,3,3,True
4106,杭州港,杭州港,3,3,True
4107,杭州港HANGZHOUGANG,杭州港HANGZHOUGANG,15,15,True
4108,杭州港HANGZHOUGANG,杭州港HANGZHOUGANG,15,15,True
4109,杭州港HANGZHOUGANG,杭州港HANGZHOUGANG,15,15,True
4110,杭州港HANGZHOUGANG,杭州港HANGZHOUGANG,15,15,True
4111,杭州港HANGZHOUGANG,杭州港HANGZHOUGANG,15,15,True
4112,杭州港HANGZHOUGANG,杭州港HANGZHOUGANG,15,15,True
4113,枣庄,枣庄,2,2,True
4114,桥机00888,浙富阳000809ZHEFUYANG,7,18,False
4115,水运608,水运608,5,5,True
4116,永盛鑫006,永盛鑫006,6,6,True
4117,汇海集002,汇海集002,6,6,True
4118,汇海集003,汇海集003,6,6,True
4119,汇海集005,汇海集015,6,6,False
4120,汇海集005HUIHAIJI,汇海集005HUIHAIJI,14,14,True
4121,汇海集006,汇海集006,6,6,True
4122,汇海集006,汇海集003,6,6,False
4123,汇海集006,江海货188,6,6,False
4124,汇海集006,汇海集006,6,6,True
4125,汇海集009,汇海集009HUIHAIJI,6,14,False
4126,汇海集011,汇海集011,6,6,True
4127,汇海集018,汇海集018,6,6,True
4128,汉峰036,汉峰036,5,5,True
4129,江海货188,海货188,6,5,False
4130,江淮货268JIANGHUAIHUO,江淮货268JIANGHUAIHUO,18,18,True
4131,江淮货268JIANGHUAIHUO,江海货268JIANGHAIHUO,18,17,False
4132,泰州TAIZHOU,泰州TAIZHOU,9,9,True
4133,泰州港,泰州港,3,3,True
4134,泰州港,泰州港,3,3,True
4135,泰州港,泰州港,3,3,True
4136,泰州港TAIZHOUGANG,泰州港TAIZHOUGANG,14,14,True
4137,泰州港TAIZHOUGANG,泰州港TAIZHOUGANG,14,14,True
4138,泰州港TAIZHOUGANG,泰州港TAIZHOUGANG,14,14,True
4139,泰州港TAIZHOUGANG,泰州港TAIZHOUGANG,14,14,True
4140,泰州港TAIZHOUGANG,泰州港TAIZHOUGANG,14,14,True
4141,泰顺机628,泰顺机628,6,6,True
4142,津阳1088,津阳1088,6,6,True
4143,济宁港,济宁港,3,3,True
4144,济宁港,济宁港,3,3,True
4145,济宁港JININGGANG,济宁港JININGGANG,13,13,True
4146,济宁港JININGGANG,济宁港JININGGANG,13,13,True
4147,济宁港JININGGANG,济宁港JININGGANG,13,13,True
4148,济宁港JININGGANG,枣庄港ZAOZHUANGGANG,13,16,False
4149,浙上虞货0181ZHESHANGYUHUO,浙上虞货0181ZHESHANGYUHUO,21,21,True
4150,浙上虞货0272,浙上虞货0272,8,8,True
4151,浙上虞货0273,浙上虞货0273,8,8,True
4152,浙上虞货0307,浙上虞货0307,8,8,True
4153,浙上虞货0307ZHESHANGYUHUO,浙上虞货0337ZHESHANGYUHUO,21,21,False
4154,浙上虞货0336ZHESHANGYUHUO,浙上虞货0336ZHESHANGYUHUO,21,21,True
4155,浙上虞货0387,浙上虞货0387,8,8,True
4156,浙上虞货0387ZHESHANGYUHUO,浙上虞货0387ZHESHANGYUHUO,21,21,True
4157,浙上虞货0388,浙上虞货0388ZHESHANGYUHUO,8,21,False
4158,浙上虞货0397,浙上虞货0397,8,8,True
4159,浙上虞货0511ZHESHANGYUHUO,浙上虞货0511ZHESHANGYUHUO,21,21,True
4160,浙上虞货0515ZHESHANGYUHUO,浙上虞货0515ZHESHANGYUHUO,21,21,True
4161,浙上虞货0519ZHESHANGYUHUO,浙上虞货0519ZHESHANGYUHUO,21,21,True
4162,浙上虞货0537,浙上虞货0527,8,8,False
4163,浙上虞货0555,浙上虞货0555,8,8,True
4164,浙上虞货0555,浙上虞货0555,8,8,True
4165,浙上虞货0558ZHESHANGYUHUO,浙上虞货0558ZHESHANGYUHUO,21,21,True
4166,浙上虞货0566,浙上虞货0566,8,8,True
4167,浙上虞货0576,浙上虞货0576,8,8,True
4168,浙上虞货0578,浙上虞货0578,8,8,True
4169,浙上虞货0586ZHESHANGYUHUO,浙上虞货0586ZHESHANGYUHUO,21,21,True
4170,浙上虞货0600,浙上虞货0600,8,8,True
4171,浙上虞货0616ZHESHANGYUHUO,浙上虞货0616ZHESHANGYUHUO,21,21,True
4172,浙上虞货0669ZHESHANGYUHUO,浙上虞货0669ZHESHANGYUHUO,21,21,True
4173,浙上虞货0669ZHESHANGYUHUO,浙桐庐货00698ZHETONGLUHUO,21,21,False
4174,浙上虞货0677,浙上虞货0677,8,8,True
4175,浙上虞货0677ZHESHANGYUHUO,浙上虞货0677ZHESHANGYUHUO,21,21,True
4176,浙上虞货0678ZHESHANGYUHUO,浙上虞货0678ZHESHANGYUHUO,21,21,True
4177,浙上虞货0685ZHESHANGYUHUO,浙上虞货0685ZHESHANGYUHUO,21,21,True
4178,浙上虞货0688ZHESHANGYUHUO,浙上虞货0688ZHESHANGYUHUO,21,21,True
4179,浙上虞货0688ZHESHANGYUHUO,浙上虞货0688ZHESHANGYUHUO,21,21,True
4180,浙上虞货0689,浙上虞货0689,8,8,True
4181,浙上虞货0689,浙上虞货0689,8,8,True
4182,浙上虞货0689ZHESHANGYUHUO,浙上虞货0689ZHESHANGYUHUO,21,21,True
4183,浙上虞货0716ZHESHANGYUHUO,浙上虞货0716ZHESHANGYUHUO,21,21,True
4184,浙余姚货001ZHEYUYAOHUO,浙余姚货001ZHEYUYAOHUO,18,18,True
4185,浙余姚货001ZHEYUYAOHUO,浙余姚货001ZHEYUYAOHUO,18,18,True
4186,浙余姚货001ZHEYUYAOHUO,浙余姚货001ZHEYUYAOHUO,18,18,True
4187,浙余姚货002,浙余姚货002,7,7,True
4188,浙余杭货01978,浙余杭货01978,9,9,True
4189,浙兰溪货0317,浙兰溪货0317,8,8,True
4190,浙嘉兴货01527,浙嘉兴货02527,9,9,False
4191,浙嘉善货03898,浙嘉善货03898,9,9,True
4192,浙安吉浚072,浙安吉浚072,7,7,True
4193,浙安吉货1562,浙安吉货1567,8,8,False
4194,浙安吉货2320,浙安吉货2320,8,8,True
4195,浙安吉货2670,浙安吉货2670,8,8,True
4196,浙富阳货00705ZHEFUYANGHUO,浙富阳货00818ZHEFUYANGHUO,21,21,False
4197,浙富阳货00751ZHEFUYANGHUO,浙富阳货00751ZHEFUYANGHUO,21,21,True
4198,浙富阳货00759,浙富阳货00759,9,9,True
4199,浙富阳货00759,浙富阳货00759,9,9,True
4200,浙富阳货00815,浙富阳货00815,9,9,True
4201,浙富阳货00818ZHEFUYANGHUO,浙富阳货00818ZHEFUYANGHUO,21,21,True
4202,浙富阳货00822,浙富阳货00822,9,9,True
4203,浙富阳货00822ZHEFUYANGHUO,浙富阳货00822ZHEFUYANGHUO,21,21,True
4204,浙富阳货00867,浙富阳货0086,9,8,False
4205,浙富阳货00876,浙富阳货00066,9,9,False
4206,浙富阳货00880,浙富阳货00880,9,9,True
4207,浙富阳货00880,浙富阳货00880,9,9,True
4208,浙富阳货00881,浙富阳货00881,9,9,True
4209,浙富阳货00886,浙富阳货00887,9,9,False
4210,浙富阳货00893,浙富阳货00893,9,9,True
4211,浙富阳货00911,浙富阳货00911,9,9,True
4212,浙富阳货00917,浙富阳货00917,9,9,True
4213,浙富阳货00917,浙富阳货00911,9,9,False
4214,浙富阳货00931,浙富阳货00931,9,9,True
4215,浙富阳货00971,浙富阳货00971,9,9,True
4216,浙富阳货00971,浙富阳货00972,9,9,False
4217,浙富阳货00971,浙富阳货00977,9,9,False
4218,浙富阳货00971,浙富阳货00971,9,9,True
4219,浙富阳货00971,浙富阳货00971,9,9,True
4220,浙富阳货00971,浙富阳货00971,9,9,True
4221,浙富阳货00991ZHEFUYANGHUO,浙富阳货00991ZHEFUYANGHUO,21,21,True
4222,浙富阳货00991ZHEFUYANGHUO,浙富阳货00991ZHEFUYANGHUO,21,21,True
4223,浙富阳货00997,浙富阳货00991,9,9,False
4224,浙富阳货01009ZHEFUYANGHUO,浙富阳货01009,21,9,False
4225,浙富阳货01065ZHEFUYANGHUO,浙富阳货01065ZHEFUYANGHUO,21,21,True
4226,浙富阳货01087ZHEFUYANGHUO,浙富阳货01087ZHEFUYANGHUO,21,21,True
4227,浙富阳货01127,浙富阳货01127,9,9,True
4228,浙平湖货02083,浙桐乡货02083,9,9,False
4229,浙平湖货02516,浙平湖货02513,9,9,False
4230,浙平湖货02518,浙平湖货02513,9,9,False
4231,浙平湖货02766,浙平湖货02766,9,9,True
4232,浙康达006,浙康达006,6,6,True
4233,浙建德货00208,浙钱江货00208,9,9,False
4234,浙建德货00260,浙建德货00260,9,9,True
4235,浙建德货00379,浙建德货00379,9,9,True
4236,浙建德货00658ZHEJIANDEHUO,浙建德货00658ZHEJIANDEHUO,21,21,True
4237,浙建德货00661,浙建德货00661,9,9,True
4238,浙建德货00718,浙建德货00718,9,9,True
4239,浙建德货00718ZHEJIANDEHUO,浙建德货00158ZHEJIANDEHUO,21,21,False
4240,浙建德货00789,浙建德货00789,9,9,True
4241,浙建德货00898ZHEJIANDEHUO,浙建德货00898ZHEJIANDEHUO,21,21,True
4242,浙德清油017,绿动油017,7,6,False
4243,浙德清油017,浙德清油017,7,7,True
4244,浙德清货20096,浙德清货20096,9,9,True
4245,浙德清货20096,浙德清货20096,9,9,True
4246,浙杭州货00680,浙杭州货0066,9,8,False
4247,浙柯桥货0005ZHEKEQIAOHUO,浙柯桥货0005ZHEKEQIAOHUO,20,20,True
4248,浙柯桥货0021ZHEKEQIAOHUO,浙柯桥货0021ZHEKEQIAOHUO,20,20,True
4249,浙柯桥货0021ZHEKEQIAOHUO,浙柯桥货0021ZHEKEQIAOHUO,20,20,True
4250,浙柯桥货0021ZHEKEQIAOHUO,浙柯桥货0021ZHEKEQIAOHUO,20,20,True
4251,浙柯桥货0026,浙柯桥货0026,8,8,True
4252,浙柯桥货0026ZHEKEQIAOHUO,浙柯桥货0026ZHEKEQIAOHUO,20,20,True
4253,浙柯桥货0027,浙柯桥货0027,8,8,True
4254,浙柯桥货0036ZHEKEQIAOHUO,浙柯桥货0036ZHEKEQIAOHUO,20,20,True
4255,浙柯桥货0039ZHEKEQIAOHUO,浙柯桥货0039ZHEKEQIAOHUO,20,20,True
4256,浙柯桥货0039ZHEKEQIAOHUO,浙柯桥货0039ZHEKEQIAOHUO,20,20,True
4257,浙柯桥货0055,浙柯桥货0055,8,8,True
4258,浙柯桥货0060,浙柯桥货0060,8,8,True
4259,浙桐乡货02082,浙桐乡货02782,9,9,False
4260,浙桐乡货02500,浙桐乡货02500,9,9,True
4261,浙桐乡货03363,浙桐乡货03063,9,9,False
4262,浙桐乡货03656,浙桐乡货0268,9,8,False
4263,浙桐乡货05688,浙桐乡货05688,9,9,True
4264,浙桐乡货05688,浙桐乡货05688,9,9,True
4265,浙海宁货02101,浙海宁货02101,9,9,True
4266,浙海巡0134,浙海巡0134,7,7,True
4267,浙海盐货02320,浙海盐货02220,9,9,False
4268,浙绍兴货0005,浙绍兴货0005,8,8,True
4269,浙绍兴货0005,浙绍兴货0005,8,8,True
4270,浙绍兴货0125,浙绍兴货0125,8,8,True
4271,浙绍兴货0616ZHESHAOXINGHUO,浙绍兴货0616ZHESHAOXINGHUO,22,22,True
4272,浙绍兴货0668,浙绍兴货0668,8,8,True
4273,浙绍兴货0689,浙绍兴货0689,8,8,True
4274,浙绍运6-23ZHESHAOYUN,浙绍运6-23ZHESHAOYUN,17,17,True
4275,浙绍运6-23ZHESHAOYUN,浙绍运6-22ZHESHAOYUN,17,17,False
4276,浙绍运8-01ZHESHAOYUN,浙绍运8-01ZHESHAOYUN,17,17,True
4277,浙萧山货03139ZHEXIAOSHANHUO,浙萧山货03139ZHEXIAOSHANHUO,23,23,True
4278,浙萧山货03155ZHEXIAOSHANHUO,浙萧山货03155ZHEXIAOSHANHUO,23,23,True
4279,浙萧山货03155ZHEXIAOSHANHUO,浙萧山货03155ZHEXIAOSHANHUO,23,23,True
4280,浙萧山货10013,浙萧山货10013,9,9,True
4281,浙萧山货10028,浙萧山货10028,9,9,True
4282,浙萧山货13089,浙萧山货13089,9,9,True
4283,浙萧山货13133,浙萧山货13133,9,9,True
4284,浙萧山货13199,浙萧山货13199,9,9,True
4285,浙萧山货13199,浙萧山货13199,9,9,True
4286,浙萧山货23500,浙萧山货23550,9,9,False
4287,浙萧山货23536,浙萧山货23536,9,9,True
4288,浙萧山货23552,浙萧山货23552,9,9,True
